,#START#,O,I-neutral,B-neutral,I-positive,B-positive,B-negative,I-negative,#STOP#
哈尔滨,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
DIFO,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
皇太后,0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
走红,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
一号,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
唐氏儿,0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
睁开,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
大陆,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
保真,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
套盒,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://m.weibo.cn/1730491795/4029337097565674,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
教程,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
见效,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
德天瀑布,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
风尘,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
实拍图,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
五点钟,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
两违,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
0736,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
余亩,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/Rw1Hf1K,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
挺拔,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
第二次,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
顶雷,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Keyfit,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
當狗,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
一向,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
能手,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
活佛,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Chanel,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
300g,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
水别,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
崖州湾,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
现任,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
之约,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
文屏,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
托雷斯,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
帅到,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
男星,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
zai,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
镶工,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
校友会,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
评选,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
神像,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
麦当劳,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
http://t.cn/R4w8CNv,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
sweet,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
影后,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
养好,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
遇到,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
芝士,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
青春偶像,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
优化,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
双腿,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
太漂亮,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
总结,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
偏离,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
譬彼,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
拿下,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
髋,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
evening,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
二人,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
结账,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
山以,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
一晚,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
这周,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
高危,0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0
赤豆,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
白醋,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
缓冲,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
俯瞰,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
糟到,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
请假,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
宏志,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
礼服,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
令人激动,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
铝制,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
没声,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
火炉,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
卫生院,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
秩序,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVbxnlc,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
看去,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
钢笔,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
保安,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
培养,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
168H,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
虽说,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
刘德华,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
留恋,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
折扣,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
巴萨,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
花式,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
慕尼黑,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
涌进,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
表彰大会,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
刑村,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
倔强,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
以往,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Wuli,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVqcwMd,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
闪电侠,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
一页,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
采购,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
易阳,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
眼角,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
李欣,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
狸猫,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
四川省,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
反弹,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Hello,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
建筑用,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/R5zeOmU,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
而兴,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
现场表演,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Immaculata,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
左旋,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
运动服,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
热恋,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
西北部,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
气球,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
墙壁,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
坚持不懈,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
鲜虾,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
这么晚,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
海里,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
聪哥,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
村庄,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Om,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
梳妆台,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
斗志,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
六大,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
自杀,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
迷惘,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
碧波万顷,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
书法,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
同窗,0,0.0,0.0,0.0,0.0,0.0,0.004016064257028112,0.0,0
师师长,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
1927,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
后路,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
仅售,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
韩塞,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
13735826379,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
華語,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
http://t.cn/RVqKuDh,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Prize,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
四川电视台,0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0
庞大,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
睡下,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
沙县,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
Antoine,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
峰山,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
Zupan,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
座椅,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
实习医生,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
颜强,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
陵水,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
大脑,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
巴拉圭,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
visit,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
嵇康,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
Murayama,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
数量,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
余泼,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
袋子,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
纱,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
迷失方向,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
完年,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
约会,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
单买,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
色即是空,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
易建联,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
http://t.cn/RV4XDci,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
所爱隔,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
这词,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
虎头,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
笔袋,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
明媚,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
调度,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
单身公寓,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
印尼,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
条小,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
家贫,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
巴尔干,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
会试,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
色调,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
13.3,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/Rzs4IKq,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
武十,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
知悉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
热闹,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
陈国楠,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
阿托,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
Ellen,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
一对一,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
百卉,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
化妆,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
tingting,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
陈丹青,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
跑步,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
巴赫,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
美系车,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
Wechat,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RtbiQ7X,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVqKJ7X,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
上到,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/R2WJ9G4,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
克塞号,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
⑦,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
管辖,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
球大,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
7EGqp,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
心瞳,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
通合,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
抵达,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
刘思涵,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
時間,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
a281145765,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVtTM5c,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
利姆女,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
技术活,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
contract,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
诺手,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
沈万三,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
佛牌,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
RV46ZEH,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
三月,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
逼织,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
从没,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
1708,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
临近,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
驾蹦前,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
剪成,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
現貨,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
始终认为,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
多才多艺,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
广南,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
╰,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
尚无,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
双边,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
岗位,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
如夜,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
爆新,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
颜,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
抓好,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
中雨,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
忘却,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
仓敷市,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
谈到,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
惊,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
白纱,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
蛋面,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
终点,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
第十一名,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
畅谈,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
9850091,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
交给,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
KOREA,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
PVD,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
独有,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
情怀,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
☘,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
讷河,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
顺销,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
淘好,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
红烧,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
兼容,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
第二十九届,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
基因,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
塞,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
鬼样,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
御姐,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
心远,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
举行,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
快感,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
劝,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
新手,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
43.5,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
后果,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
绳锯木断,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
哎哟,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
联考,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
纪梵希,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
贪利,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
布拉德,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
http://m.weibo.cn/3860939731/4029217652254990,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
2620mm,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
并发,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
过滤器,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
婚纱,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
套件,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
乔振宇,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
废止,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
消逝,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
英文,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
170g,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
撤销,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
娶,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
人读,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/Rc33Rqq,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
亚衣,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
GRYTUY,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
负势,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
注目,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
37,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
文辞,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
横琴,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
票子,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
工作岗位,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
利物浦,0,0.0,0.0,0.0,0.0,0.0009149130832570906,0.0,0.0,0
暴雨,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
被告,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
北方,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
负心,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
http://t.cn/RVVb07m,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
拜个,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
哈爸,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
威廉,0,0.0,0.0,0.0,0.0008032128514056225,0.0,0.0,0.0,0
冻,0,1.439366678661389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
仁爱,0,0.0,0.0,0.00035075412136092597,0.0,0.0,0.0,0.0,0
市中心,0,0.0,0.0003151591553734636,0.0,0.0,0.0,0.0,0.0,0
